,Confederation,Stadium,City,HomeTeams,Capacity,Country,IOC,Population,UCLChampions,UELChampion,UCLFinalStadium ,UELFinalStadium,Capacidad/1000Habs,Latitude,Longitude
162,UEFA,Stadion Josefa Masopusta,Most,Siad,7500,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.706817,50.5104392,13.6468603
163,UEFA,Stadion Markéta,Prague,"Olymp, Markéta",17500,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.64924,50.0836769,14.35058
164,UEFA,Stadion Miroslava Valenty,Uherské Hradišt?,Slovácko,8121,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.765342,49.0655002,17.4714571
165,UEFA,Stadion na St?eleckém Ostrov?,Czeskie Budziejowice,Dynamo,6746,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.635759,48.966949,14.4675619
166,UEFA,Stadion na Zadních Vinohradech,Chomutov,FC Chomutov,4800,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.452363,50.467241,13.4291144
167,UEFA,Stadion u Nisy,Liberec,FC Slovan Liberec,9900,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.932999,50.776198,15.0500372
168,UEFA,Stadion v Jiráskov? ulici,Jihlava,Vyso?ina,4075,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.384037,49.3983782,15.5870415
169,UEFA,Viktoria Stadion,Prague,Viktoria Žižkov,5600,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.527757,50.0844025,14.4451382
170,UEFA,Vítkovice Aréna,Ostrava,"MFK Vítkovice, Baník Ostrava",15000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.413634,49.8049173,18.2484661
171,UEFA,Všesportovní Stadion,Hradec Králové,FC Hradec Králové,7100,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.66912,50.2064654,15.845446
172,UEFA,Aalborg Portland Park,Aalborg,AaB,13800,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,2.376845,57.052024,9.8986161
173,UEFA,BioNutria Park Randers,Randers,Randers FC,10300,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.774022,56.4656438,10.0095105
174,UEFA,Blue Water Arena,Esbjerg,Esbjerg FB,18000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,3.100233,55.4827157,8.4396951
175,UEFA,Brøndby Stadion,Brøndby,Brøndby IF,31400,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,5.408184,55.6490188,12.417559
176,UEFA,CASA Arena Horsens,Horsens,AC Horsens,10400,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.791246,55.8716205,9.8576325
177,UEFA,Ceres Park,Århus,AGF Århus,20220,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,3.482595,56.1319716,10.1936689
178,UEFA,DS Arena,Hobro,Hobro IK,10700,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.842916,56.6331395,9.8171264
179,UEFA,EWII Park,Odense,OB,15761,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,2.714599,55.3978008,10.3500634
180,UEFA,Gladsaxe Idrætspark,Søborg,Akademisk,12000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,2.066822,55.7318626,12.497986
181,UEFA,Helsingør Stadion,Helsingør,FC Helsingør,5500,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,0.947293,56.0465649,12.5958988
182,UEFA,JYSK park,Silkeborg,Silkeborg IF,10000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.722352,56.1842841,9.5756687
183,UEFA,Lyngby Stadion,Lyngby,Lyngby BK,9000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.550117,55.7811421,12.5057906
184,UEFA,MCH Arena,Herning,Midtjylland,11535,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.986733,56.1168458,8.9517313
185,UEFA,Næstved Stadion,Næstved,Næstved BK,10000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.722352,55.220778,11.769062
186,UEFA,Right to Dream Park,Farum,Nordsj?lland,10100,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.739575,55.8160737,12.3530585
187,UEFA,Slagelse Stadion,Slagelse,Slagelse BK,10000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.722352,55.3995506,11.3641526
188,UEFA,Sundby IP,Kopenhagen,Fremad Amager,7200,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.240093,55.6760968,12.5683372
189,UEFA,Sydbank Park,Haderslev,Sønderjysk,10000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,1.722352,55.2613312,9.4876905
190,UEFA,Telia Parken,Kopenhagen,FC København,38009,Denmark,DEN,5806015,FALSE,FALSE,FALSE,TRUE,6.546487,55.7027011,12.5724331
191,UEFA,Valby Idrætspark,Kopenhagen,Frem,12000,Denmark,DEN,5806015,FALSE,FALSE,FALSE,FALSE,2.066822,55.6461087,12.5160204
192,UEFA,ABAX Stadium,Peterborough,Peterborough Utd,14319,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.257446,52.5647111,-0.2403812
193,UEFA,Abbey Business Stadium,Chaltenham,"Chaltenham Town, Gloucester City",7066,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.127042,51.9061398,-2.0602539
194,UEFA,Abbey Stadium,Cambridge,Cambridge United,9617,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.172907,52.2121564,0.1549564
195,UEFA,Academy Stadium,Manchester,Manchester City,7000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.125855,53.4817894,-2.1930798
196,UEFA,Adams Park,Wycombe,Wycombe Wanderers,10284,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.1849,51.6303377,-0.7997646
197,UEFA,Aggborough,Kidderminster,Harriers,6238,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.112155,52.376551,-2.24622
198,UEFA,Alexander Stadium,Birmingham,Sin Equipo,12700,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.228338,52.5309094,-1.9049208
199,UEFA,Alexandra Stadium,Crewe,Crewe Alexandra,10153,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.182544,53.0870525,-2.4357032
200,UEFA,Amex Stadium,Brighton & Hove,Albion,30666,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.551354,50.8615651,-0.0837163
201,UEFA,Anfield,Liverpool,Liverpool,53394,England,ENG,55619400,TRUE,TRUE,FALSE,FALSE,0.959989,53.4308294,-2.96083
202,UEFA,Ashton Gate,Bristol,Bristol City,27699,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.49801,51.4401174,-2.620302
203,UEFA,Banks’s Stadium,Walsall,Walsall FC,11300,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.203167,52.56548,-1.9908787
204,UEFA,bet365 Stadium,Stoke-on-Trent,Stoke City,30089,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.54098,52.9884196,-2.1754093
205,UEFA,Bloomfield Road,Blackpool,Blackpool FC,16220,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.291625,53.8048707,-3.0481407
206,UEFA,Blundell Park,Grimsby,Grimsby Town,9052,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.162749,53.5699482,-0.0454858
207,UEFA,Boleyn Ground,London,West Ham,35345,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.63548,51.5319567,0.0394024
208,UEFA,Boundary Park,Oldham,Athletic,10638,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.191264,53.555147,-2.1284559
209,UEFA,Bramall Lane,Sheffield,Sheffield United,32702,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.58796,53.3703416,-1.4708906
210,UEFA,Bristol Memorial Stadium,Bristol,Rovers,11917,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.21426,51.4862276,-2.5831413
211,UEFA,Broadhurst Park,Manchester,FC United,4400,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.079109,53.5165913,-2.1804694
212,UEFA,Brunton Park,Carlisle,United,16980,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.305289,54.8958163,-2.9144752
213,UEFA,Carrow Road,Norwich,Norwich City,27033,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.486035,52.6227255,1.3117356
214,UEFA,Checkatrade.com Stadium,Crawley,Crawley Town,6134,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.110285,51.099807,-0.1948115
215,UEFA,City Ground,Nottingham,Nottingham Forest,30445,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.547381,52.9396533,-1.1328947
216,UEFA,Colchester Community Stadium,Colchester,Colchester United,10084,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.181304,51.9235564,0.8968384
217,UEFA,County Ground,Swindon,Swindon Town FC,15728,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.282779,51.5644687,-1.7710655
218,UEFA,Craven Cottage,London,Fulham,25700,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.462069,51.4748946,-0.2217799
219,UEFA,Darlington Arena,Darlington,Sin Equipo,25000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.449483,54.5079833,-1.5349735
220,UEFA,DCJ Group Insurance Arena,Matlock,Matlock Town,2757,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.049569,53.2606556,-1.4268684
221,UEFA,Deepdale Stadium,Preston,Preston,23404,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.420788,53.7722256,-2.6884317
222,UEFA,DW Stadium,Wigan,Wigan,25138,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.451965,53.5476804,-2.6541071
223,UEFA,Elland Road,Leeds,Leeds United,39460,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.709465,53.7778162,-1.5721446
224,UEFA,Emirates Stadium,London,Arsenal,59867,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,1.076369,51.5548885,-0.108438
225,UEFA,Etihad Stadium,Manchester,Manchester City,55017,England,ENG,55619400,FALSE,FALSE,FALSE,TRUE,0.989169,53.4831381,-2.2003953
226,UEFA,Ewen Fields,Hyde,Hyde FC,4073,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.07323,53.451309,-2.0676707
227,UEFA,Ewood Park,Blackburn,Blackburn Rovers,31154,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.560128,53.7285943,-2.4891959
228,UEFA,Fratton Park,Portsmouth,Portsmouth,20821,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.374348,50.7963372,-1.0637899
229,UEFA,Gigg Lane,Bury,Bury FC,11840,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.212875,53.582693,-2.290562
230,UEFA,Glanford Park,Scunthorpe,Scunthorpe United,9088,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.163396,53.5865847,-0.6961171
231,UEFA,Globe Arena,Morecambe,Morecambe FC,6476,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.116434,54.0610647,-2.8669589
232,UEFA,Goodison Park,Liverpool,Everton,39595,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.711892,53.438787,-2.9663193
233,UEFA,Griffin Park,London,Brentford FC,12300,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.221146,51.4881774,-0.3025242
234,UEFA,Highbury Stadium,Fleetwood,Fleetwood Town,5094,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.091587,53.9166517,-3.0248498
235,UEFA,Hillsborough,Sheffield,Sheffield Wednesday,39812,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.715793,53.4014756,-1.4984496
236,UEFA,Home Park,Plymouth,Argyle,16388,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.294645,50.3882518,-4.1510375
237,UEFA,Huish Park,Yeovil,Yeovil Town,9665,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.17377,50.950245,-2.6745333
238,UEFA,John Smith’s Stadium,Huddersfield,Huddersfield Town,24169,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.434543,53.6542822,-1.7682517
239,UEFA,Kassam Stadium,Oxford,Oxford United,12500,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.224742,51.7164888,-1.2078611
240,UEFA,KCOM Stadium,Hull,Hull City,24983,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.449178,53.7460934,-0.3682974
241,UEFA,Keepmoat Stadium,Doncaster,Rovers,15231,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.273843,53.5098661,-1.1146165
242,UEFA,Kenilworth Road,Luton,Luton Town,10226,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.183857,51.8841756,-0.4326295
243,UEFA,King Power Stadium,Leicester,Leicester City,32273,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.580247,52.6203662,-1.1421895
244,UEFA,Kingsmeadow,London,"Kingstonian, Wimbledon",4850,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.0872,51.4054102,-0.2823038
245,UEFA,Loftus Road,London,QPR,18000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.323628,51.5092767,-0.2321123
246,UEFA,London Stadium,London,West Ham,60000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,1.07876,51.5387095,-0.0166037
247,UEFA,Macron Stadium,Bolton,Bolton Wanderers,28723,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.516421,53.5813723,-2.5369749
248,UEFA,Madejski Stadium,Reading,Reading,24161,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.434399,51.4223932,-0.9826326
249,UEFA,Matchroom Stadium,London,Leyton Orient,9271,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.166686,51.5601908,-0.0127137
250,UEFA,Meadow Lane,Nottingham,Notts County,20229,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.363704,52.9426272,-1.1370044
251,UEFA,Merseyrail Community Stadium,Southport,Southport FC,6008,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.10802,53.6385646,-2.9790538
252,UEFA,Mill Farm,Medlar with Wesham,AFC Fylde,6000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.107876,53.788472,-2.8853201
253,UEFA,Molineux Stadium,Wolverhampton,Wolverhampton,32057,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.576364,52.5902362,-2.1304288
254,UEFA,Montgomery Waters Meadow,Shrewsbury,Shrewsbury Town,9875,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.177546,52.6885907,-2.7492935
255,UEFA,Moor Lane,Salford,Salford City,3339,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.060033,53.5139687,-2.2780597
256,UEFA,Moss Rose,Macclesfield,Macclesfield Town,6355,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.114259,53.2430623,-2.1270041
257,UEFA,New York AESSEAL Stadium,Rotherham,Rotherham United FC,12021,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.21613,53.4270638,-1.3629998
258,UEFA,Oakwell Stadium,Barnsley,Barnsley FC,23009,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.413687,53.551742,-1.468189
259,UEFA,Old Trafford,Manchester,Manchester United,74994,England,ENG,55619400,TRUE,TRUE,TRUE,FALSE,1.348342,53.4630589,-2.2913401
260,UEFA,One Call Stadium,Mansfield,Mansfield Town,9186,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.165158,53.1381558,-1.2007334
261,UEFA,PHB Stadium,Northfleet,Ebbsfleet United,5011,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.090094,51.441072,0.33694
262,UEFA,Pirelli Stadium,Burton upon Trent,Burton Albion,6912,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.124273,52.8214329,-1.6264517
263,UEFA,Plainmoor,Torquay,Torquay United,6500,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.116866,50.4764105,-3.5238433
264,UEFA,Portman Road,Ipswich,Ipswich Town,30311,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.544972,52.0549761,1.1450714
265,UEFA,Prenton Park,Birkenhead,Tranmere,16587,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.298223,53.3747754,-3.0323704
266,UEFA,Pride Park Stadium,Derby,Derby,33597,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.604052,52.9148156,-1.4472771
267,UEFA,Priestfield Stadium,Gillingham,Gillingham FC,11582,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.208237,51.384162,0.560913
268,UEFA,Princes Park,Dartford,Dartford FC,4100,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.073715,51.4366667,0.2305556
269,UEFA,Proact Stadium,Chesterfield,Chesterfield FC,10379,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.186608,53.2535714,-1.4257437
270,UEFA,Ricoh Arena,Coventry,Coventry City,32609,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.586288,52.4483481,-1.4966347
271,UEFA,Riverside Stadium,Middlesbrough,Middlesbrough,33746,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.606731,54.5779685,-1.2181654
272,UEFA,Roots Hall,Southend-on-Sea,Southend United,12392,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.2228,51.5488506,0.7015519
273,UEFA,Sandygate Road,Sheffield,Hallam FC,700,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.012586,53.3771581,-1.5294377
274,UEFA,Selhurst Park,London,Crystal Palace,25456,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.457682,51.3982531,-0.0854867
275,UEFA,Sincil Bank Stadium,Lincoln,Lincoln City,10127,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.182077,53.2181945,-0.5408369
276,UEFA,South Kesteven Sports Stadium,Grantham,Grantham Town,7500,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.134845,52.905948,-0.666766
277,UEFA,Spotland Stadium,Rochdale,Rochdale AFC,10249,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.18427,53.621498,-2.1812301
278,UEFA,St James Park,Exeter,Exeter City,8541,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.153562,50.7309957,-3.5227181
279,UEFA,St. Andrew’s Stadium,Birmingham,Birmingham City,30009,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.539542,52.4757215,-1.8680607
280,UEFA,St. James’ Park,Newcastle,Newcastle United,52354,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.94129,54.975556,-1.621667
281,UEFA,St. Mary’s Stadium,Southampton,Southampton,32384,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.582243,50.9058395,-1.3909515
282,UEFA,Stadium mk,Milton Keynes,Dons,30700,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.551966,52.0096813,-0.7334179
283,UEFA,Stadium of Light,Sunderland,Sunderland,48707,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.87572,54.914561,-1.388371
284,UEFA,Stamford Bridge,London,Chelsea,41631,England,ENG,55619400,TRUE,TRUE,FALSE,FALSE,0.748498,51.481663,-0.1909565
285,UEFA,Swansway Chester Stadium,Chester,Chester FC,5376,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.096657,53.1891003,-2.9233014
286,UEFA,Tameside Stadium,Ashton-under-Lyne,Curzon Ashton,4000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.071917,53.4938411,-2.1159474
287,UEFA,The Den,London,Millwall,20146,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.362212,51.4859416,-0.0508999
288,UEFA,The Dripping Pan,Lewes,Lewes FC,3000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.053938,,
289,UEFA,The Hawthorns,West Bromwich,WBA,26688,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.479833,52.509038,-1.963938
290,UEFA,The Hive,London,Barnet FC,6205,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.111562,51.6025515,-0.2924003
291,UEFA,The New Lawn,Nailsworth,Forest Green Rovers,5032,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.090472,51.6990027,-2.2379205
292,UEFA,The PTS Academy Stadium,Northampton,Northampton Town,7653,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.137596,52.2350156,-0.9337269
293,UEFA,The Valley,London,Charlton Athletic,27111,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.487438,51.4864856,0.0365429
294,UEFA,Totally Wicked Stadium,St Helens,St. Helens RFC,17646,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.317263,53.4476852,-2.7263748
295,UEFA,Turf Moor,Burnley,Burnley,21944,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.394539,53.7890244,-2.2301736
296,UEFA,Twickenham,London,Sin Equipo,82223,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,1.478315,51.444581,-0.335246
297,UEFA,Underhill Stadium,Barnet,Sin Equipo,6200,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.111472,51.6469426,-0.1910451
298,UEFA,Vale Park,Stoke-on-Trent,Port Vale,19052,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.342542,53.0495845,-2.1926408
299,UEFA,Valley Parade Stadium,Bradford,Bradford City,25100,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.451281,53.8047814,-1.7601685
300,UEFA,Vicarage Road,Watford,Watford FC,21000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.377566,51.6499059,-0.401525
301,UEFA,Victoria Park,Hartlepool,Hartlepool United,7856,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.141246,54.6891062,-1.2126465
302,UEFA,Victoria Road,London,Dagenham & Redbridge,6078,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.109278,51.4998708,-0.1858888
303,UEFA,Villa Park,Birmingham,Aston Villa,42682,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.767394,52.5091117,-1.8847828
304,UEFA,Vitality Stadium,Bournemouth,AFC Bournemouth,11360,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.204245,50.7352306,-1.8382791
305,UEFA,Wembley Stadium,London,Tottenham,90652,England,ENG,55619400,FALSE,FALSE,TRUE,FALSE,1.629863,51.5560208,-0.2795188
306,UEFA,Wham Stadium,Accrington,Stanley,5057,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.090922,53.7652336,-2.3708631
307,UEFA,White Hart Lane,London,Tottenham,32000,England,ENG,55619400,FALSE,FALSE,FALSE,FALSE,0.575339,51.6061468,-0.0884635
308,UEFA,A. Le Coq Arena,Tallinn,FC Flora,15000,Estonia,EST,1319133,FALSE,FALSE,FALSE,FALSE,11.371105,59.4213351,24.7320519
309,UEFA,Kadrioru Staadion,Tallinn,Levadia,4700,Estonia,EST,1319133,FALSE,FALSE,FALSE,FALSE,3.562946,59.4339364,24.7829809
310,UEFA,Kalevi Keskstaadion,Tallinn,Tallinna Kalev,11500,Estonia,EST,1319133,FALSE,FALSE,FALSE,FALSE,8.717847,59.4258463,24.7645342
311,UEFA,Valga Keskstaadion,Valga,FC Valga,2500,Estonia,EST,1319133,FALSE,FALSE,FALSE,FALSE,1.895184,57.7775068,26.0411417
312,UEFA,Á Mølini,Eiði,EB/Streymur,500,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,9.785693,62.3062971,-7.0836501
313,UEFA,Fløtugerði,Fuglafjørður,ÍFF,3000,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,58.71416,62.2449482,-6.8174994
314,UEFA,Gundadalur,Tórshavn,"B36, BH",5000,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,97.856933,62.0195051,-6.7786709
315,UEFA,Lilit Svangaskarð,Toftir,B68,1200,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,23.485664,62.10088,-6.73702
316,UEFA,Skála Vøllurin,Skala,Skála IF,1000,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,19.571387,62.1569013,-6.7831481
317,UEFA,Skansi Arena,Argir,AB,2000,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,39.142773,61.9952327,-6.8028472
318,UEFA,Svangaskarð,Toftir,B68,6000,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,117.42832,62.10088,-6.73702
319,UEFA,Tórsvøllur,Tórshavn,Sin Equipo,6040,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,118.211175,62.0189757,-6.7782181
320,UEFA,Við Djúpumýrar,Klaksvík,KÍ Klaksvík,1500,Faroe Islands,FRO,51095,FALSE,FALSE,FALSE,FALSE,29.35708,62.2247769,-6.580535
321,UEFA,Lahden Stadion,Lahti,FC Lahti,14465,Finland,FIN,5520535,FALSE,FALSE,FALSE,FALSE,2.620217,60.9828868,25.634238
322,UEFA,Myyrmäen jalkapallostadion,Vantaa,PK-35 Vantaa,4700,Finland,FIN,5520535,FALSE,FALSE,FALSE,FALSE,0.851367,60.2620501,24.8382452
323,UEFA,Olympiastadion,Helsinki,Sin Equipo,40600,Finland,FIN,5520535,FALSE,FALSE,FALSE,FALSE,7.35436,60.187902,24.9267459
324,UEFA,Ratina Stadion,Tampere,FC Ilves,16820,Finland,FIN,5520535,FALSE,FALSE,FALSE,FALSE,3.046806,61.4927095,23.764121
325,UEFA,Sonera Stadium,Helsinki,HJK,10770,Finland,FIN,5520535,FALSE,FALSE,FALSE,FALSE,1.950898,60.187493,24.9218425
326,UEFA,Veritas Stadion,Turku,"Inter, TPS",9400,Finland,FIN,5520535,FALSE,FALSE,FALSE,FALSE,1.702734,60.4434533,22.292168
327,UEFA,Allianz Riviera,Nice,OGC Nice,36178,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.53718,43.705059,7.192585
328,UEFA,Groupama Stadium,Lyon,Lyon,59286,France,FRA,67348000,FALSE,FALSE,FALSE,TRUE,0.880293,45.765295,4.982029
329,UEFA,Matmut Atlantique,Bordeaux,Bordeaux,42115,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.625334,44.897381,-0.561553
330,UEFA,Matmut Stadium,Lyon,Sin Equipo,43051,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.639232,45.723699,4.8321401
331,UEFA,MMArena,Le Mans,UC Le Mans,25064,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.372157,47.9592601,0.2231634
332,UEFA,Orange Vélodrome,Marseille,Marseille,67394,France,FRA,67348000,TRUE,FALSE,FALSE,FALSE,1.000683,43.269827,5.3958873
333,UEFA,Parc des Princes,Paris,PSG,47929,France,FRA,67348000,FALSE,FALSE,FALSE,TRUE,0.711662,48.8414356,2.2530487
334,UEFA,Parc des Sports d’Annecy,Annecy,Sin Equipo,15714,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.233325,45.9165122,6.1181671
335,UEFA,Roazhon Park,Rennes,Stade Rennais,29778,France,FRA,67348000,FALSE,FALSE,FALSE,FALSE,0.442151,48.1074983,-1.7128701
